6.5197727919070445, -0.7352812864089282
6.5813516951734785, -0.7441610807050376
6.645054008897375, -0.7591491049219303
6.706632912163809, -0.7792461574451468
6.768211815430243, -0.7993432099683633
6.827667308239214, -0.8218979388533147
6.89136962196311, -0.8507545732419035
6.955071935687007, -0.8783875067329898
7.0145274284959775, -0.9042054380112814
7.078229742219875, -0.9332660225494538
7.1376852350288456, -0.9596958042764969
7.197140727837816, -0.9889808880977125
7.256596220646786, -1.013983018777669
7.320298534370684, -1.0424317528670903
7.379754027179654, -1.0672299333974633
7.443456340903551, -1.0938431161406306
7.507158654627448, -1.120456298883798
7.566614147436418, -1.1432149779183332
7.630316461160316, -1.171255811708587
7.689771953969286, -1.1956460919397922
7.753474267693183, -1.2236869257300462
7.812929760502153, -1.2490969567091699
7.8723852533111245, -1.2794017912783047
7.931840746120095, -1.3084829249499368
7.995543059843991, -1.341010662031033
8.054998552652961, -1.36927599510433
8.114454045461933, -1.398153178626378
8.178156359185829, -1.4288453643612207
8.241858672909727, -1.4562743477027231
8.301314165718697, -1.4771974753910047
8.36289306898513, -1.4993340294100586
8.424471972251563, -1.5173915804374376
8.488174285975461, -1.5272808509147362
8.547629778784431, -1.5396380723204994
8.613455502965792, -1.5491091679319005
8.675034406232225, -1.555949460732172
8.738736719956123, -1.5607399774698765
8.80243903368002, -1.5685897464513374
8.86189452648899, -1.5674862579845716
8.927720250670351, -1.5730823007538817
8.99354597485171, -1.5758230414290186
9.053001467660682, -1.5755353535605878
9.116703781384578, -1.5752271165586982
9.176159274193548, -1.5749394286902678
9.241984998374908, -1.5746209171216483
9.305687312098806, -1.5743126801197582
9.36726621536524, -1.574014717684598
9.430968529089137, -1.5737064806827084
9.494670842813033, -1.574417994428737
9.554126335622005, -1.5747421570090578
9.619952059803364, -1.5727920442437684
9.685777783984724, -1.5732893332734843
9.745233276793694, -1.5721858448067185
9.808935590517592, -1.5718776078048284
9.87263790424149, -1.5715693708029388
9.934216807507923, -1.5746705775275083
9.983055248029576, -1.575114096324672
