6.715126553993662, -2.923129031602785
6.784491295604128, -2.9699738636933275
6.817050255951898, -2.990891169127129
6.87559571570767, -3.032951820462783
6.912603726537743, -3.0560813379664973
6.975598236775818, -3.1016167499171066
7.008157197123588, -3.1252533906786915
7.069028296904201, -3.169148052175591
7.10158725725197, -3.1927846929371753
7.160132717007743, -3.23494246339168
7.195017317380353, -3.2589563275317674
7.25234939973186, -3.300148777978765
7.290570787966198, -3.3269629508177685
7.353565298204274, -3.3717214098175825
7.3861242585520435, -3.3933185490833306
7.443456340903551, -3.431791664202545
7.481677729137889, -3.45656633554571
7.544672239375965, -3.4986054592177407
7.577231199723735, -3.520202598483488
7.634563282075241, -3.5566362121068646
7.67278467030958, -3.5791771437164934
7.735779180547656, -3.6180113364664948
7.770461551352889, -3.6369759849565773
7.833456061590965, -3.6739649144484385
7.866015021938734, -3.6914830507225096
7.931132942634274, -3.727199157102599
7.963691902982043, -3.7453971272086166
8.028809823677582, -3.777034230597031
8.061368784025351, -3.791153197711373
8.126486704720891, -3.818711298108111
8.161169075526123, -3.832625752418024
8.220624568335094, -3.85292731774567
8.258845956569433, -3.8665332904211533
8.326087287722434, -3.8857288720301115
8.360769658527667, -3.894593132159856
8.420225151336638, -3.907028048860699
8.458446539570975, -3.9127673729093786
8.524696945843829, -3.9227025853779116
8.560370241529212, -3.9274247762468635
8.626620647802064, -3.9336306145515785
8.662293943487446, -3.9350896030271914
8.728544349760298, -3.9412954413319055
8.764217645445681, -3.9427544298075174
8.823673138254652, -3.944506243434925
8.864017936946453, -3.946350528162899
8.928144932761843, -3.9501192392393385
8.963818228447225, -3.9499466265182805
9.030068634720077, -3.949626060036315
9.06574193040546, -3.949453447315257
9.131992336678314, -3.9491328808332913
9.167665632363695, -3.9489602681122324
9.233916038636549, -3.9486397016302677
9.269589334321932, -3.950215233048498
9.335839740594784, -3.9522255254189194
9.371513036280167, -3.9520529126978605
9.430968529089137, -3.9517652248294297
9.469189917323474, -3.9515802826282966
9.535440323596328, -3.951259716146331
9.57111361928171, -3.951087103425272
9.637364025554563, -3.9507665369433074
9.673037321239946, -3.9505939242222485
9.739287727512798, -3.950273357740283
9.77496102319818, -3.9477698861668387
